entity	year	cases	continent
Kenya	1991	59937	Africa
Kenya	1990	77072	Africa
Kenya	1989	86727	Africa
Kenya	1988	70200	Africa
Kenya	1987	49858	Africa
Kenya	1986	26199	Africa
Kenya	1985	111492	Africa
Kenya	1984	200143	Africa
Kenya	1983	285681	Africa
Kenya	1982	270767	Africa
Kenya	1981	257839	Africa
Kenya	1980	28473	Africa
Kiribati	2023	NA	Oceania
Kiribati	2022	NA	Oceania
Kiribati	2021	1	Oceania
Kiribati	2020	0	Oceania
Kiribati	2019	3	Oceania
Kiribati	2018	0	Oceania
Kiribati	2017	0	Oceania
Kiribati	2016	NA	Oceania
Kiribati	2015	NA	Oceania
Kiribati	2014	0	Oceania
Kiribati	2013	0	Oceania
Kiribati	2012	0	Oceania
Kiribati	2011	0	Oceania
Kiribati	2010	0	Oceania
Kiribati	2009	0	Oceania
Kiribati	2008	0	Oceania
Kiribati	2007	0	Oceania
Kiribati	2006	NA	Oceania
Kiribati	2005	0	Oceania
Kiribati	2004	0	Oceania
Kiribati	2003	NA	Oceania
Kiribati	2002	0	Oceania
Kiribati	2001	0	Oceania
Kiribati	2000	0	Oceania
Kiribati	1999	2	Oceania
Kiribati	1998	355	Oceania
Kiribati	1997	25	Oceania
Kiribati	1996	13	Oceania
Kiribati	1995	4	Oceania
Kiribati	1994	292	Oceania
Kiribati	1993	114	Oceania
Kiribati	1992	4357	Oceania
Kiribati	1991	8	Oceania
Kiribati	1990	30	Oceania
Kiribati	1989	1612	Oceania
Kiribati	1988	264	Oceania
Kiribati	1987	22	Oceania
Kiribati	1986	2	Oceania
Kiribati	1985	2015	Oceania
Kiribati	1984	1417	Oceania
Kiribati	1983	0	Oceania
Kiribati	1982	11	Oceania
Kiribati	1981	70	Oceania
Kiribati	1980	170	Oceania
Kuwait	2023	6	Asia
Kuwait	2022	7	Asia
Kuwait	2021	3	Asia
Kuwait	2020	NA	Asia
Kuwait	2019	12	Asia
Kuwait	2018	42	Asia
Kuwait	2017	18	Asia
Kuwait	2016	8	Asia
Kuwait	2015	18	Asia
Kuwait	2014	55	Asia
Kuwait	2013	62	Asia
Kuwait	2012	27	Asia
Kuwait	2011	32	Asia
Kuwait	2010	13	Asia
Kuwait	2009	NA	Asia
Kuwait	2008	NA	Asia
Kuwait	2007	NA	Asia
Kuwait	2006	NA	Asia
Kuwait	2005	10	Asia
Kuwait	2004	23	Asia
Kuwait	2003	NA	Asia
Kuwait	2002	NA	Asia
Kuwait	2001	NA	Asia
Kuwait	2000	6	Asia
Kuwait	1999	13	Asia
Kuwait	1998	90	Asia
Kuwait	1997	26	Asia
Kuwait	1996	15	Asia
Kuwait	1995	12	Asia
Kuwait	1994	432	Asia
Kuwait	1993	260	Asia
Kuwait	1992	383	Asia
Kuwait	1991	165	Asia
Kuwait	1990	71	Asia
Kuwait	1989	71	Asia
Kuwait	1988	70	Asia
Kuwait	1987	428	Asia
Kuwait	1986	237	Asia
Kuwait	1985	2061	Asia
Kuwait	1984	608	Asia
Kuwait	1983	1590	Asia
Kuwait	1982	586	Asia
Kuwait	1981	2595	Asia
Kuwait	1980	1382	Asia
Kyrgyzstan	2023	7046	Asia
Kyrgyzstan	2022	NA	Asia
Kyrgyzstan	2021	3	Asia
Kyrgyzstan	2020	NA	Asia
Kyrgyzstan	2019	2380	Asia
Kyrgyzstan	2018	1007	Asia
Kyrgyzstan	2017	5	Asia
Kyrgyzstan	2016	0	Asia
Kyrgyzstan	2015	17779	Asia
Kyrgyzstan	2014	318	Asia
Kyrgyzstan	2013	1	Asia
Kyrgyzstan	2012	0	Asia
Kyrgyzstan	2011	222	Asia
Kyrgyzstan	2010	0	Asia
Kyrgyzstan	2009	1	Asia
Kyrgyzstan	2008	16	Asia
Kyrgyzstan	2007	40	Asia
Kyrgyzstan	2006	27	Asia
Kyrgyzstan	2005	53	Asia
Kyrgyzstan	2004	8	Asia
Kyrgyzstan	2003	6	Asia
Kyrgyzstan	2002	2	Asia
Kyrgyzstan	2001	17	Asia
Kyrgyzstan	2000	16	Asia
Kyrgyzstan	1999	478	Asia
Kyrgyzstan	1998	2397	Asia
Kyrgyzstan	1997	998	Asia
Kyrgyzstan	1996	74	Asia
Kyrgyzstan	1995	17	Asia
Kyrgyzstan	1994	168	Asia
Kyrgyzstan	1993	3825	Asia
Kyrgyzstan	1992	815	Asia
Kyrgyzstan	1991	824	Asia
Kyrgyzstan	1990	584	Asia
Kyrgyzstan	1989	NA	Asia
Kyrgyzstan	1988	NA	Asia
Kyrgyzstan	1987	NA	Asia
Kyrgyzstan	1986	NA	Asia
Kyrgyzstan	1985	NA	Asia
Kyrgyzstan	1984	NA	Asia
Kyrgyzstan	1983	NA	Asia
Kyrgyzstan	1982	NA	Asia
Kyrgyzstan	1981	NA	Asia
Kyrgyzstan	1980	NA	Asia
Laos	2023	2	Asia
Laos	2022	0	Asia
Laos	2021	2	Asia
Laos	2020	138	Asia
Laos	2019	1119	Asia
Laos	2018	10	Asia
Laos	2017	3	Asia
Laos	2016	8	Asia
Laos	2015	56	Asia
Laos	2014	339	Asia
Laos	2013	71	Asia
Laos	2012	32	Asia
Laos	2011	113	Asia
Laos	2010	153	Asia
Laos	2009	78	Asia
Laos	2008	174	Asia
Laos	2007	1678	Asia
Laos	2006	58	Asia
Laos	2005	295	Asia
Laos	2004	1491	Asia
Laos	2003	1810	Asia
Laos	2002	2070	Asia
Laos	2001	94	Asia
Laos	2000	332	Asia
Laos	1999	2302	Asia
Laos	1998	4613	Asia
Laos	1997	671	Asia
Laos	1996	917	Asia
Laos	1995	3174	Asia
Laos	1994	984	Asia
Laos	1993	1083	Asia
Laos	1992	520	Asia
Laos	1991	1400	Asia
Laos	1990	2168	Asia
Laos	1989	2793	Asia
Laos	1988	2243	Asia
Laos	1987	2580	Asia
Laos	1986	1367	Asia
Laos	1985	1492	Asia
Laos	1984	924	Asia
Laos	1983	1076	Asia
Laos	1982	383	Asia
Laos	1981	NA	Asia
Laos	1980	1380	Asia
Latvia	2023	1	Europe
Latvia	2022	0	Europe
Latvia	2021	0	Europe
Latvia	2020	0	Europe
Latvia	2019	3	Europe
Latvia	2018	25	Europe
Latvia	2017	0	Europe
Latvia	2016	0	Europe
Latvia	2015	0	Europe
Latvia	2014	36	Europe
Latvia	2013	0	Europe
Latvia	2012	3	Europe
Latvia	2011	1	Europe
Latvia	2010	0	Europe
Latvia	2009	0	Europe
Latvia	2008	3	Europe
Latvia	2007	0	Europe
Latvia	2006	7	Europe
Latvia	2005	2	Europe
Latvia	2004	0	Europe
Latvia	2003	NA	Europe
Latvia	2002	NA	Europe
Latvia	2001	1	Europe
Latvia	2000	0	Europe
Latvia	1999	0	Europe
Latvia	1998	3	Europe
Latvia	1997	4	Europe
Latvia	1996	3	Europe
Latvia	1995	2	Europe
Latvia	1994	10	Europe
Latvia	1993	54	Europe
Latvia	1992	248	Europe
Latvia	1991	6	Europe
Latvia	1990	21	Europe
Latvia	1989	NA	Europe
Latvia	1988	NA	Europe
Latvia	1987	NA	Europe
Latvia	1986	NA	Europe
Latvia	1985	NA	Europe
Latvia	1984	NA	Europe
Latvia	1983	NA	Europe
Latvia	1982	NA	Europe
Latvia	1981	NA	Europe
Latvia	1980	NA	Europe
Lebanon	2023	346	Asia
Lebanon	2022	NA	Asia
Lebanon	2021	NA	Asia
Lebanon	2020	15	Asia
Lebanon	2019	1047	Asia
Lebanon	2018	944	Asia
Lebanon	2017	126	Asia
Lebanon	2016	44	Asia
Lebanon	2015	39	Asia
Lebanon	2014	112	Asia
Lebanon	2013	1761	Asia
Lebanon	2012	9	Asia
Lebanon	2011	9	Asia
Lebanon	2010	12	Asia
Lebanon	2009	22	Asia
Lebanon	2008	24	Asia
Lebanon	2007	373	Asia
Lebanon	2006	956	Asia
Lebanon	2005	618	Asia
Lebanon	2004	213	Asia
Lebanon	2003	526	Asia
Lebanon	2002	36	Asia
Lebanon	2001	8	Asia
Lebanon	2000	5	Asia
Lebanon	1999	8	Asia
Lebanon	1998	966	Asia
Lebanon	1997	134	Asia
Lebanon	1996	2	Asia
Lebanon	1995	3	Asia
Lebanon	1994	51	Asia
Lebanon	1993	396	Asia
Lebanon	1992	13	Asia
Lebanon	1991	NA	Asia
Lebanon	1990	NA	Asia
Lebanon	1989	NA	Asia
Lebanon	1988	NA	Asia
Lebanon	1987	NA	Asia
Lebanon	1986	NA	Asia
Lebanon	1985	NA	Asia
Lebanon	1984	NA	Asia
Lebanon	1983	266	Asia
Lebanon	1982	NA	Asia
Lebanon	1981	3	Asia
Lebanon	1980	NA	Asia
Lesotho	2023	17	Africa
Lesotho	2022	3	Africa
Lesotho	2021	368	Africa
Lesotho	2020	39	Africa
Lesotho	2019	464	Africa
Lesotho	2018	7	Africa
Lesotho	2017	0	Africa
Lesotho	2016	0	Africa
Lesotho	2015	0	Africa
Lesotho	2014	0	Africa
Lesotho	2013	516	Africa
Lesotho	2012	179	Africa
Lesotho	2011	172	Africa
Lesotho	2010	2488	Africa
Lesotho	2009	0	Africa
Lesotho	2008	0	Africa
Lesotho	2007	2	Africa
Lesotho	2006	1	Africa
Lesotho	2005	NA	Africa
Lesotho	2004	31	Africa
Lesotho	2003	1	Africa
Lesotho	2002	0	Africa
Lesotho	2001	217	Africa
Lesotho	2000	660	Africa
Lesotho	1999	944	Africa
Lesotho	1998	NA	Africa
Lesotho	1997	0	Africa
Lesotho	1996	NA	Africa
Lesotho	1995	304	Africa
Lesotho	1994	573	Africa
Lesotho	1993	235	Africa
Lesotho	1992	1816	Africa
Lesotho	1991	2351	Africa
Lesotho	1990	2195	Africa
Lesotho	1989	1378	Africa
Lesotho	1988	1797	Africa
Lesotho	1987	2448	Africa
Lesotho	1986	4376	Africa
Lesotho	1985	7362	Africa
Lesotho	1984	5821	Africa
Lesotho	1983	5239	Africa
Lesotho	1982	6941	Africa
Lesotho	1981	7624	Africa
Lesotho	1980	7935	Africa
Liberia	2023	4604	Africa
Liberia	2022	8300	Africa
Liberia	2021	250	Africa
Liberia	2020	884	Africa
Liberia	2019	1203	Africa
Liberia	2018	3781	Africa
Liberia	2017	960	Africa
Liberia	2016	789	Africa
Liberia	2015	1060	Africa
Liberia	2014	34	Africa
Liberia	2013	0	Africa
Liberia	2012	43	Africa
Liberia	2011	279	Africa
Liberia	2010	2200	Africa
Liberia	2009	6	Africa
Liberia	2008	1	Africa
Liberia	2007	1	Africa
Liberia	2006	20	Africa
Liberia	2005	8	Africa
Liberia	2004	4	Africa
Liberia	2003	142	Africa
Liberia	2002	131	Africa
Liberia	2001	1379	Africa
Liberia	2000	5977	Africa
Liberia	1999	1679	Africa
Liberia	1998	1436	Africa
Liberia	1997	2961	Africa
Liberia	1996	1938	Africa
Liberia	1995	56	Africa
Liberia	1994	571	Africa
Liberia	1993	6398	Africa
Liberia	1992	5776	Africa
Liberia	1991	NA	Africa
Liberia	1990	NA	Africa
Liberia	1989	1866	Africa
Liberia	1988	2556	Africa
Liberia	1987	2178	Africa
Liberia	1986	836	Africa
Liberia	1985	2686	Africa
Liberia	1984	6151	Africa
Liberia	1983	4835	Africa
Liberia	1982	6873	Africa
Liberia	1981	7810	Africa
Liberia	1980	6567	Africa
Libya	2023	257	Africa
Libya	2022	32	Africa
Libya	2021	NA	Africa
Libya	2020	NA	Africa
Libya	2019	188	Africa
Libya	2018	1082	Africa
Libya	2017	8	Africa
Libya	2016	32	Africa
Libya	2015	82	Africa
Libya	2014	372	Africa
Libya	2013	NA	Africa
Libya	2012	320	Africa
Libya	2011	NA	Africa
Libya	2010	NA	Africa
Libya	2009	329	Africa
Libya	2008	8	Africa
Libya	2007	59	Africa
Libya	2006	1	Africa
Libya	2005	292	Africa
Libya	2004	2771	Africa
Libya	2003	NA	Africa
Libya	2002	3890	Africa
Libya	2001	633	Africa
Libya	2000	NA	Africa
Libya	1999	NA	Africa
Libya	1998	50	Africa
Libya	1997	26	Africa
Libya	1996	NA	Africa
Libya	1995	NA	Africa
Libya	1994	1127	Africa
Libya	1993	733	Africa
Libya	1992	3691	Africa
Libya	1991	1695	Africa
Libya	1990	931	Africa
Libya	1989	207	Africa
Libya	1988	316	Africa
Libya	1987	401	Africa
Libya	1986	851	Africa
Libya	1985	4193	Africa
Libya	1984	2526	Africa
Libya	1983	996	Africa
Libya	1982	928	Africa
Libya	1981	1570	Africa
Libya	1980	1547	Africa
Lithuania	2023	3	Europe
Lithuania	2022	0	Europe
Lithuania	2021	0	Europe
Lithuania	2020	2	Europe
Lithuania	2019	834	Europe
Lithuania	2018	30	Europe
Lithuania	2017	2	Europe
Lithuania	2016	22	Europe
Lithuania	2015	50	Europe
Lithuania	2014	11	Europe
Lithuania	2013	35	Europe
Lithuania	2012	0	Europe
Lithuania	2011	7	Europe
Lithuania	2010	2	Europe
Lithuania	2009	0	Europe
Lithuania	2008	1	Europe
Lithuania	2007	0	Europe
Lithuania	2006	1	Europe
Lithuania	2005	1	Europe
Lithuania	2004	1	Europe
Lithuania	2003	1	Europe
Lithuania	2002	103	Europe
Lithuania	2001	7	Europe
Lithuania	2000	19	Europe
Lithuania	1999	23	Europe
Lithuania	1998	18	Europe
Lithuania	1997	30	Europe
Lithuania	1996	35	Europe
Lithuania	1995	188	Europe
Lithuania	1994	286	Europe
Lithuania	1993	249	Europe
Lithuania	1992	200	Europe
Lithuania	1991	143	Europe
Lithuania	1990	NA	Europe
Lithuania	1989	NA	Europe
Lithuania	1988	NA	Europe
Lithuania	1987	NA	Europe
Lithuania	1986	NA	Europe
Lithuania	1985	NA	Europe
Lithuania	1984	NA	Europe
Lithuania	1983	NA	Europe
Lithuania	1982	NA	Europe
Lithuania	1981	NA	Europe
Lithuania	1980	NA	Europe
Luxembourg	2023	0	Europe
Luxembourg	2022	0	Europe
Luxembourg	2021	0	Europe
Luxembourg	2020	0	Europe
Luxembourg	2019	24	Europe
Luxembourg	2018	4	Europe
Luxembourg	2017	4	Europe
Luxembourg	2016	0	Europe
Luxembourg	2015	0	Europe
Luxembourg	2014	NA	Europe
Luxembourg	2013	0	Europe
Luxembourg	2012	2	Europe
Luxembourg	2011	6	Europe
Luxembourg	2010	0	Europe
Luxembourg	2009	0	Europe
Luxembourg	2008	1	Europe
Luxembourg	2007	0	Europe
Luxembourg	2006	8	Europe
Luxembourg	2005	NA	Europe
Luxembourg	2004	0	Europe
Luxembourg	2003	1	Europe
Luxembourg	2002	NA	Europe
Luxembourg	2001	NA	Europe
Luxembourg	2000	0	Europe
Luxembourg	1999	NA	Europe
Luxembourg	1998	NA	Europe
Luxembourg	1997	1	Europe
Luxembourg	1996	25	Europe
Luxembourg	1995	1	Europe
Luxembourg	1994	1	Europe
Luxembourg	1993	4	Europe
Luxembourg	1992	48	Europe
Luxembourg	1991	1	Europe
Luxembourg	1990	16	Europe
Luxembourg	1989	12	Europe
Luxembourg	1988	18	Europe
Luxembourg	1987	153	Europe
Luxembourg	1986	27	Europe
Luxembourg	1985	62	Europe
Luxembourg	1984	35	Europe
Luxembourg	1983	21	Europe
Luxembourg	1982	243	Europe
Luxembourg	1981	214	Europe
Luxembourg	1980	63	Europe
Madagascar	2023	355	Africa
Madagascar	2022	80	Africa
Madagascar	2021	44	Africa
Madagascar	2020	777	Africa
Madagascar	2019	213231	Africa
Madagascar	2018	21420	Africa
Madagascar	2017	11	Africa
Madagascar	2016	5	Africa
Madagascar	2015	3	Africa
Madagascar	2014	3	Africa
Madagascar	2013	6	Africa
Madagascar	2012	2	Africa
Madagascar	2011	0	Africa
Madagascar	2010	1	Africa
Madagascar	2009	0	Africa
Madagascar	2008	3	Africa
Madagascar	2007	0	Africa
Madagascar	2006	2	Africa
Madagascar	2005	NA	Africa
Madagascar	2004	35558	Africa
Madagascar	2003	62233	Africa
Madagascar	2002	10795	Africa
Madagascar	2001	9357	Africa
Madagascar	2000	35256	Africa
Madagascar	1999	35196	Africa
Madagascar	1998	15510	Africa
Madagascar	1997	13865	Africa
Madagascar	1996	5961	Africa
Madagascar	1995	11731	Africa
Madagascar	1994	14164	Africa
Madagascar	1993	6060	Africa
Madagascar	1992	1846	Africa
Madagascar	1991	5824	Africa
Madagascar	1990	14459	Africa
Madagascar	1989	29654	Africa
Madagascar	1988	17069	Africa
Madagascar	1987	10841	Africa
Madagascar	1986	21546	Africa
Madagascar	1985	69884	Africa
Madagascar	1984	66894	Africa
Madagascar	1983	101925	Africa
Madagascar	1982	84494	Africa
Madagascar	1981	140653	Africa
Madagascar	1980	119679	Africa
Malawi	2023	173	Africa
Malawi	2022	29	Africa
Malawi	2021	5	Africa
Malawi	2020	76	Africa
Malawi	2019	17	Africa
Malawi	2018	1	Africa
Malawi	2017	4	Africa
Malawi	2016	0	Africa
Malawi	2015	0	Africa
Malawi	2014	3	Africa
Malawi	2013	1	Africa
Malawi	2012	11	Africa
Malawi	2011	26	Africa
Malawi	2010	118712	Africa
Malawi	2009	21	Africa
Malawi	2008	20	Africa
Malawi	2007	143	Africa
Malawi	2006	1	Africa
Malawi	2005	184	Africa
Malawi	2004	1116	Africa
Malawi	2003	167	Africa
Malawi	2002	92	Africa
Malawi	2001	150	Africa
Malawi	2000	304	Africa
Malawi	1999	152	Africa
Malawi	1998	3591	Africa
Malawi	1997	10845	Africa
Malawi	1996	9120	Africa
Malawi	1995	4218	Africa
Malawi	1994	2164	Africa
Malawi	1993	3614	Africa
Malawi	1992	32177	Africa
Malawi	1991	5730	Africa
Malawi	1990	NA	Africa
Malawi	1989	93100	Africa
Malawi	1988	81100	Africa
Malawi	1987	114061	Africa
Malawi	1986	105682	Africa
Malawi	1985	126581	Africa
Malawi	1984	80766	Africa
Malawi	1983	150248	Africa
Malawi	1982	104921	Africa
Malawi	1981	84610	Africa
Malawi	1980	162686	Africa
Malaysia	2023	2002	Asia
Malaysia	2022	209	Asia
Malaysia	2021	128	Asia
Malaysia	2020	478	Asia
Malaysia	2019	1077	Asia
Malaysia	2018	1981	Asia
Malaysia	2017	1709	Asia
Malaysia	2016	1569	Asia
Malaysia	2015	1318	Asia
Malaysia	2014	221	Asia
Malaysia	2013	195	Asia
Malaysia	2012	1868	Asia
Malaysia	2011	1569	Asia
Malaysia	2010	73	Asia
Malaysia	2009	153	Asia
Malaysia	2008	334	Asia
Malaysia	2007	394	Asia
Malaysia	2006	564	Asia
Malaysia	2005	1407	Asia
Malaysia	2004	5729	Asia
Malaysia	2003	632	Asia
Malaysia	2002	408	Asia
Malaysia	2001	2198	Asia
Malaysia	2000	6187	Asia
Malaysia	1999	2576	Asia
Malaysia	1998	483	Asia
Malaysia	1997	627	Asia
Malaysia	1996	460	Asia
Malaysia	1995	654	Asia
Malaysia	1994	346	Asia
Malaysia	1993	542	Asia
Malaysia	1992	363	Asia
Malaysia	1991	275	Asia
Malaysia	1990	563	Asia
Malaysia	1989	1027	Asia
Malaysia	1988	2304	Asia
Malaysia	1987	5429	Asia
Malaysia	1986	4699	Asia
Malaysia	1985	5163	Asia
Malaysia	1984	8147	Asia
Malaysia	1983	9313	Asia
Malaysia	1982	9268	Asia
Malaysia	1981	5690	Asia
Malaysia	1980	8727	Asia
Maldives	2023	5	Asia
Maldives	2022	0	Asia
Maldives	2021	0	Asia
Maldives	2020	15	Asia
Maldives	2019	0	Asia
Maldives	2018	1	Asia
Maldives	2017	1	Asia
Maldives	2016	0	Asia
Maldives	2015	0	Asia
Maldives	2014	0	Asia
Maldives	2013	0	Asia
Maldives	2012	0	Asia
Maldives	2011	0	Asia
Maldives	2010	0	Asia
Maldives	2009	6	Asia
Maldives	2008	0	Asia
Maldives	2007	20	Asia
Maldives	2006	47	Asia
Maldives	2005	1395	Asia
Maldives	2004	37	Asia
Maldives	2003	75	Asia
Maldives	2002	926	Asia
Maldives	2001	0	Asia
Maldives	2000	20	Asia
Maldives	1999	NA	Asia
Maldives	1998	0	Asia
Maldives	1997	NA	Asia
Maldives	1996	0	Asia
Maldives	1995	3070	Asia
Maldives	1994	706	Asia
Maldives	1993	61	Asia
Maldives	1992	0	Asia
Maldives	1991	0	Asia
Maldives	1990	0	Asia
Maldives	1989	0	Asia
Maldives	1988	0	Asia
Maldives	1987	0	Asia
Maldives	1986	0	Asia
Maldives	1985	2029	Asia
Maldives	1984	0	Asia
Maldives	1983	0	Asia
Maldives	1982	0	Asia
Maldives	1981	1479	Asia
Maldives	1980	NA	Asia
Mali	2023	364	Africa
Mali	2022	765	Africa
Mali	2021	2074	Africa
Mali	2020	498	Africa
Mali	2019	454	Africa
Mali	2018	499	Africa
Mali	2017	26	Africa
Mali	2016	107	Africa
Mali	2015	215	Africa
Mali	2014	290	Africa
Mali	2013	221	Africa
Mali	2012	341	Africa
Mali	2011	24	Africa
Mali	2010	1719	Africa
Mali	2009	2939	Africa
Mali	2008	98	Africa
Mali	2007	2	Africa
Mali	2006	128	Africa
Mali	2005	33	Africa
Mali	2004	172	Africa
Mali	2003	232	Africa
Mali	2002	717	Africa
Mali	2001	4464	Africa
Mali	2000	1578	Africa
Mali	1999	2506	Africa
Mali	1998	10240	Africa
Mali	1997	3531	Africa
Mali	1996	10995	Africa
Mali	1995	3306	Africa
Mali	1994	3420	Africa
Mali	1993	10595	Africa
Mali	1992	7830	Africa
Mali	1991	13473	Africa
Mali	1990	1388	Africa
Mali	1989	3605	Africa
Mali	1988	4478	Africa
Mali	1987	4352	Africa
Mali	1986	4669	Africa
Mali	1985	29732	Africa
Mali	1984	4494	Africa
Mali	1983	8759	Africa
Mali	1982	16432	Africa
Mali	1981	8413	Africa
Mali	1980	10007	Africa
Malta	2023	0	Europe
Malta	2022	0	Europe
Malta	2021	1	Europe
Malta	2020	2	Europe
Malta	2019	30	Europe
Malta	2018	6	Europe
Malta	2017	0	Europe
Malta	2016	0	Europe
Malta	2015	2	Europe
Malta	2014	0	Europe
Malta	2013	NA	Europe
Malta	2012	NA	Europe
Malta	2011	3	Europe
Malta	2010	0	Europe
Malta	2009	1	Europe
Malta	2008	1	Europe
Malta	2007	2	Europe
Malta	2006	1	Europe
Malta	2005	6	Europe
Malta	2004	4	Europe
Malta	2003	4	Europe
Malta	2002	7	Europe
Malta	2001	2	Europe
Malta	2000	2	Europe
Malta	1999	1	Europe
Malta	1998	3	Europe
Malta	1997	5	Europe
Malta	1996	16	Europe
Malta	1995	27	Europe
Malta	1994	8	Europe
Malta	1993	3	Europe
Malta	1992	43	Europe
Malta	1991	8	Europe
Malta	1990	6	Europe
Malta	1989	17	Europe
Malta	1988	17	Europe
Malta	1987	46	Europe
Malta	1986	1844	Europe
Malta	1985	175	Europe
Malta	1984	58	Europe
Malta	1983	620	Europe
Malta	1982	1530	Europe
Malta	1981	121	Europe
Malta	1980	14	Europe
Marshall Islands	2023	0	Oceania
Marshall Islands	2022	NA	Oceania
Marshall Islands	2021	0	Oceania
Marshall Islands	2020	NA	Oceania
Marshall Islands	2019	NA	Oceania
Marshall Islands	2018	NA	Oceania
Marshall Islands	2017	NA	Oceania
Marshall Islands	2016	NA	Oceania
Marshall Islands	2015	NA	Oceania
Marshall Islands	2014	NA	Oceania
Marshall Islands	2013	NA	Oceania
Marshall Islands	2012	0	Oceania
Marshall Islands	2011	0	Oceania
Marshall Islands	2010	0	Oceania
Marshall Islands	2009	0	Oceania
Marshall Islands	2008	NA	Oceania
Marshall Islands	2007	0	Oceania
Marshall Islands	2006	0	Oceania
Marshall Islands	2005	0	Oceania
Marshall Islands	2004	0	Oceania
Marshall Islands	2003	1127	Oceania
Marshall Islands	2002	0	Oceania
Marshall Islands	2001	0	Oceania
Marshall Islands	2000	0	Oceania
Marshall Islands	1999	0	Oceania
Marshall Islands	1998	0	Oceania
Marshall Islands	1997	0	Oceania
Marshall Islands	1996	0	Oceania
Marshall Islands	1995	NA	Oceania
Marshall Islands	1994	0	Oceania
Marshall Islands	1993	9	Oceania
Marshall Islands	1992	10	Oceania
Marshall Islands	1991	19	Oceania
Marshall Islands	1990	14	Oceania
Marshall Islands	1989	13	Oceania
Marshall Islands	1988	NA	Oceania
Marshall Islands	1987	0	Oceania
Marshall Islands	1986	1	Oceania
Marshall Islands	1985	4	Oceania
Marshall Islands	1984	0	Oceania
Marshall Islands	1983	0	Oceania
Marshall Islands	1982	0	Oceania
Marshall Islands	1981	0	Oceania
Marshall Islands	1980	0	Oceania
Mauritania	2023	339	Africa
Mauritania	2022	96	Africa
Mauritania	2021	249	Africa
Mauritania	2020	0	Africa
Mauritania	2019	196	Africa
Mauritania	2018	77	Africa
Mauritania	2017	63	Africa
Mauritania	2016	13	Africa
Mauritania	2015	1	Africa
Mauritania	2014	14	Africa
Mauritania	2013	62	Africa
Mauritania	2012	35	Africa
Mauritania	2011	234	Africa
Mauritania	2010	1292	Africa
Mauritania	2009	322	Africa
Mauritania	2008	4	Africa
Mauritania	2007	11	Africa
Mauritania	2006	22	Africa
Mauritania	2005	127	Africa
Mauritania	2004	5039	Africa
Mauritania	2003	3611	Africa
Mauritania	2002	883	Africa
Mauritania	2001	1398	Africa
Mauritania	2000	NA	Africa
Mauritania	1999	5263	Africa
Mauritania	1998	1303	Africa
Mauritania	1997	499	Africa
Mauritania	1996	NA	Africa
Mauritania	1995	195	Africa
Mauritania	1994	2668	Africa
Mauritania	1993	5754	Africa
Mauritania	1992	4990	Africa
Mauritania	1991	4601	Africa
Mauritania	1990	1379	Africa
Mauritania	1989	5032	Africa
Mauritania	1988	434	Africa
Mauritania	1987	2323	Africa
Mauritania	1986	5318	Africa
Mauritania	1985	15123	Africa
Mauritania	1984	11203	Africa
Mauritania	1983	15710	Africa
Mauritania	1982	6743	Africa
Mauritania	1981	8658	Africa
Mauritania	1980	11441	Africa
Mauritius	2023	0	Africa
Mauritius	2022	0	Africa
Mauritius	2021	0	Africa
Mauritius	2020	NA	Africa
Mauritius	2019	98	Africa
Mauritius	2018	NA	Africa
Mauritius	2017	0	Africa
Mauritius	2016	0	Africa
Mauritius	2015	NA	Africa
Mauritius	2014	0	Africa
Mauritius	2013	0	Africa
Mauritius	2012	0	Africa
Mauritius	2011	2	Africa
Mauritius	2010	12	Africa
Mauritius	2009	15	Africa
Mauritius	2008	12	Africa
Mauritius	2007	13	Africa
Mauritius	2006	3	Africa
Mauritius	2005	7	Africa
Mauritius	2004	28	Africa
Mauritius	2003	777	Africa
Mauritius	2002	NA	Africa
Mauritius	2001	0	Africa
Mauritius	2000	0	Africa
Mauritius	1999	0	Africa
Mauritius	1998	NA	Africa
Mauritius	1997	0	Africa
Mauritius	1996	0	Africa
Mauritius	1995	6	Africa
Mauritius	1994	10	Africa
Mauritius	1993	88	Africa
Mauritius	1992	7	Africa
Mauritius	1991	0	Africa
Mauritius	1990	1	Africa
Mauritius	1989	0	Africa
Mauritius	1988	2	Africa
Mauritius	1987	0	Africa
Mauritius	1986	5	Africa
Mauritius	1985	2	Africa
Mauritius	1984	6	Africa
Mauritius	1983	0	Africa
Mauritius	1982	4	Africa
Mauritius	1981	0	Africa
Mauritius	1980	35	Africa
Mexico	2023	0	North America
Mexico	2022	0	North America
Mexico	2021	0	North America
Mexico	2020	196	North America
Mexico	2019	0	North America
Mexico	2018	5	North America
Mexico	2017	0	North America
Mexico	2016	0	North America
Mexico	2015	0	North America
Mexico	2014	3	North America
Mexico	2013	0	North America
Mexico	2012	0	North America
Mexico	2011	3	North America
Mexico	2010	0	North America
Mexico	2009	0	North America
Mexico	2008	0	North America
Mexico	2007	0	North America
Mexico	2006	23	North America
Mexico	2005	6	North America
Mexico	2004	64	North America
Mexico	2003	44	North America
Mexico	2002	0	North America
Mexico	2001	3	North America
Mexico	2000	30	North America
Mexico	1999	0	North America
Mexico	1998	0	North America
Mexico	1997	0	North America
Mexico	1996	2	North America
Mexico	1995	244	North America
Mexico	1994	128	North America
Mexico	1993	172	North America
Mexico	1992	533	North America
